level_index,level,seed,theoretical_effective_mean,framework,terminal_E_GMI,terminal_success_rate
3,high_moderate,8000,0.6666666666666666,ISF,0.5241353041742037,0.5056
3,high_moderate,8001,0.6666666666666666,DBL,0.5282768257211419,0.5004
3,high_moderate,8001,0.6666666666666666,DMM,0.5154705619494403,0.5004
3,high_moderate,8001,0.6666666666666666,ISF,0.5254094120253883,0.5004
3,high_moderate,8002,0.6666666666666666,DBL,0.5433230009953764,0.5004
3,high_moderate,8002,0.6666666666666666,DMM,0.532084806118299,0.5004
3,high_moderate,8002,0.6666666666666666,ISF,0.5401710697952568,0.5004
3,high_moderate,8003,0.6666666666666666,DBL,0.5550020108514854,0.5492000000000001
3,high_moderate,8003,0.6666666666666666,DMM,0.5453921995784294,0.5492000000000001
3,high_moderate,8003,0.6666666666666666,ISF,0.5520724002984039,0.5492000000000001
3,high_moderate,8004,0.6666666666666666,DBL,0.5425166735795104,0.498
3,high_moderate,8004,0.6666666666666666,DMM,0.5302445982699443,0.498
3,high_moderate,8004,0.6666666666666666,ISF,0.5393716432434796,0.498
3,high_moderate,8005,0.6666666666666666,DBL,0.5369503533773714,0.496
3,high_moderate,8005,0.6666666666666666,DMM,0.5240994012286146,0.496
3,high_moderate,8005,0.6666666666666666,ISF,0.5335425180867857,0.496
3,high_moderate,8006,0.6666666666666666,DBL,0.5370466120590247,0.4980000000000001
3,high_moderate,8006,0.6666666666666666,DMM,0.5251739563560734,0.4980000000000001
3,high_moderate,8006,0.6666666666666666,ISF,0.5340458743567502,0.4980000000000001
3,high_moderate,8007,0.6666666666666666,DBL,0.5420799408310512,0.49479999999999996
3,high_moderate,8007,0.6666666666666666,DMM,0.5301968420256745,0.49479999999999996
3,high_moderate,8007,0.6666666666666666,ISF,0.5385308158400551,0.49479999999999996
3,high_moderate,8008,0.6666666666666666,DBL,0.5264156564648296,0.504
3,high_moderate,8008,0.6666666666666666,DMM,0.513587037019119,0.504
3,high_moderate,8008,0.6666666666666666,ISF,0.5233534160867248,0.504
3,high_moderate,8009,0.6666666666666666,DBL,0.5351097459898383,0.4844000000000001
3,high_moderate,8009,0.6666666666666666,DMM,0.5227180454872034,0.4844000000000001
3,high_moderate,8009,0.6666666666666666,ISF,0.5326686021645992,0.4844000000000001
3,high_moderate,8010,0.6666666666666666,DBL,0.5263811334063515,0.5068
3,high_moderate,8010,0.6666666666666666,DMM,0.5126807276379851,0.5068
3,high_moderate,8010,0.6666666666666666,ISF,0.5231164003715495,0.5068
3,high_moderate,8011,0.6666666666666666,DBL,0.5468260443186379,0.5148
3,high_moderate,8011,0.6666666666666666,DMM,0.5351991525918077,0.5148
3,high_moderate,8011,0.6666666666666666,ISF,0.5433970254868912,0.5148
3,high_moderate,8012,0.6666666666666666,DBL,0.5352830629795315,0.5071999999999999
3,high_moderate,8012,0.6666666666666666,DMM,0.522686048764566,0.5071999999999999
3,high_moderate,8012,0.6666666666666666,ISF,0.5322656067758734,0.5071999999999999
3,high_moderate,8013,0.6666666666666666,DBL,0.5467952496224764,0.5
3,high_moderate,8013,0.6666666666666666,DMM,0.5351821210776191,0.5
3,high_moderate,8013,0.6666666666666666,ISF,0.54391036397583,0.5
3,high_moderate,8014,0.6666666666666666,DBL,0.5387294815725615,0.48560000000000003
3,high_moderate,8014,0.6666666666666666,DMM,0.5264811863736059,0.48560000000000003
3,high_moderate,8014,0.6666666666666666,ISF,0.5354112960749094,0.48560000000000003
3,high_moderate,8015,0.6666666666666666,DBL,0.5314457059753723,0.4892
3,high_moderate,8015,0.6666666666666666,DMM,0.5186155016942766,0.4892
3,high_moderate,8015,0.6666666666666666,ISF,0.5286193095525221,0.4892
3,high_moderate,8016,0.6666666666666666,DBL,0.544172957940891,0.522
3,high_moderate,8016,0.6666666666666666,DMM,0.5320488641110301,0.522
3,high_moderate,8016,0.6666666666666666,ISF,0.5407811479075805,0.522
3,high_moderate,8017,0.6666666666666666,DBL,0.5454452840616286,0.53
3,high_moderate,8017,0.6666666666666666,DMM,0.5339873065214489,0.53
3,high_moderate,8017,0.6666666666666666,ISF,0.541893489313402,0.53
3,high_moderate,8018,0.6666666666666666,DBL,0.5290748111332313,0.48960000000000004
3,high_moderate,8018,0.6666666666666666,DMM,0.5174808142654432,0.48960000000000004
3,high_moderate,8018,0.6666666666666666,ISF,0.526661352041874,0.48960000000000004
3,high_moderate,8019,0.6666666666666666,DBL,0.545330449512628,0.5024000000000001
3,high_moderate,8019,0.6666666666666666,DMM,0.5347455802017598,0.5024000000000001
3,high_moderate,8019,0.6666666666666666,ISF,0.5420354499314723,0.5024000000000001
3,high_moderate,8020,0.6666666666666666,DBL,0.5319463629303671,0.5028
3,high_moderate,8020,0.6666666666666666,DMM,0.5215964124538865,0.5028
3,high_moderate,8020,0.6666666666666666,ISF,0.5293682331585675,0.5028
3,high_moderate,8021,0.6666666666666666,DBL,0.5374666312984823,0.5168
3,high_moderate,8021,0.6666666666666666,DMM,0.5264854123848677,0.5168
3,high_moderate,8021,0.6666666666666666,ISF,0.5344950340352514,0.5168
3,high_moderate,8022,0.6666666666666666,DBL,0.5520435110332977,0.512
3,high_moderate,8022,0.6666666666666666,DMM,0.5408479271654062,0.512
3,high_moderate,8022,0.6666666666666666,ISF,0.548693425951598,0.512
3,high_moderate,8023,0.6666666666666666,DBL,0.5218809705980493,0.4768
3,high_moderate,8023,0.6666666666666666,DMM,0.5097915675612529,0.4768
3,high_moderate,8023,0.6666666666666666,ISF,0.5192433472979604,0.4768
3,high_moderate,8024,0.6666666666666666,DBL,0.5426178720841539,0.514
3,high_moderate,8024,0.6666666666666666,DMM,0.5305225464772004,0.514
3,high_moderate,8024,0.6666666666666666,ISF,0.5390422169520486,0.514
3,high_moderate,8025,0.6666666666666666,DBL,0.5388813040252901,0.5136000000000001
