step,metric,sample_count,mean,standard_deviation,ci_lower,ci_upper,ci_width
452,E_GMI_ISF,30,0.16009965828523093,0.002741508278944859,0.15907596226989978,0.16112335430056207,0.0020473920306622946
453,success_rate,30,0.13266666666666668,0.0531707291353204,0.11281239011163535,0.152520943221698,0.039708553110062675
453,volume_success_rate,30,0.14759322739399514,0.08424858739686902,0.11613428784680313,0.17905216694118714,0.06291787909438401
453,mean_operational_readiness,30,0.14794780894299295,0.003458627263582665,0.1466563362980123,0.1492392815879736,0.002582945289961283
453,D1,30,0.3800921744513463,0.005407604899384638,0.3780729415967529,0.3821114073059397,0.004038465709186783
453,D2,30,0.007069978804032039,0.001954675023544494,0.006340091154872741,0.007799866453191337,0.0014597752983185948
453,D3,30,0.016206744881116973,0.005382879439497828,0.014196744664979482,0.018216745097254464,0.004020000432274981
453,D4,30,0.0071211059777577515,0.0022263003952977625,0.006289791747886584,0.00795242020762892,0.0016626284597423362
453,D5,30,0.3292490406007117,0.008093346652330306,0.3262269352938209,0.3322711459076025,0.006044210613781521
453,SVC,30,0.44999980823964975,1.7755346476475973e-06,0.44999914524411627,0.4500004712351832,1.325991066916487e-06
453,E_GMI_DBL,30,0.1504899656355247,0.003335372203855749,0.14924451718623258,0.1517354140848168,0.00249089689858425
453,E_GMI_DMM,30,0.13000042109876278,0.0031146237108042947,0.12883740149145617,0.1311634407060694,0.002326039214613218
453,E_GMI_ISF,30,0.16002288570688677,0.0027167724762591355,0.1590084261920761,0.16103734522169744,0.002028919029621321
454,success_rate,30,0.12866666666666668,0.04775897340008352,0.11083317291380863,0.1465001604195247,0.035666987505716084
454,volume_success_rate,30,0.12341260987314764,0.06312858622668215,0.09984000837124167,0.1469852113750536,0.04714520300381195
454,mean_operational_readiness,30,0.14782756359850915,0.003436647789752519,0.1465442982239394,0.1491108289730789,0.002566530749139502
454,D1,30,0.3800245421999014,0.005371550841189869,0.37801877215189295,0.38203031224790984,0.004011540096016861
454,D2,30,0.007041540052248067,0.0020435584755025033,0.0062784627766714046,0.007804617327824729,0.001526154551153324
454,D3,30,0.01584987098246642,0.005549475063110563,0.013777662938114891,0.017922079026817948,0.004144416088703056
454,D4,30,0.00706167190638338,0.002261742032099431,0.006217123551833717,0.007906220260933043,0.0016890967090993259
454,D5,30,0.3291601928515465,0.008065173962022065,0.3261486074001058,0.3321717783029872,0.006023170902881354
454,SVC,30,0.4499998120748568,1.7400239546666953e-06,0.449999162339234,0.4500004618104796,1.2994712455572837e-06
454,E_GMI_DBL,30,0.15037078106592683,0.0033112018043968887,0.14913435799212055,0.1516072041397331,0.0024728461476125835
454,E_GMI_DMM,30,0.12987046729180976,0.003091389398450969,0.12871612351931924,0.13102481106430028,0.0023086875449810458
454,E_GMI_ISF,30,0.15991152552084018,0.0026929332780928263,0.1589059677089202,0.16091708333276014,0.0020111156238399363
455,success_rate,30,0.1426666666666667,0.04863185654757968,0.12450723298986086,0.16082610034347253,0.036318867353611665
455,volume_success_rate,30,0.13847857713558437,0.061902786444358066,0.11536369679483495,0.1615934574763338,0.04622976068149884
455,mean_operational_readiness,30,0.14775804402950982,0.0034183729401713408,0.14648160259592202,0.1490344854630976,0.0025528828671756154
455,D1,30,0.3798965474186046,0.005373805811446973,0.37788993535086396,0.3819031594863453,0.004013224135481281
455,D2,30,0.006967615059099971,0.0017834065914939699,0.0063016800935012775,0.007633550024698665,0.0013318699311973884
455,D3,30,0.015826901895283206,0.005438937443156793,0.01379596927656505,0.017857834514001362,0.0040618652374363115
455,D4,30,0.007140605239716713,0.0020230289581900525,0.006385193811889202,0.007896016667544224,0.0015108228556550223
455,D5,30,0.32895855053484463,0.008082178934414222,0.3259406153223573,0.33197648574733196,0.006035870424974622
455,SVC,30,0.4499998158333595,1.705223475595575e-06,0.4499991790924492,0.45000045257426985,1.2734818206627273e-06
455,E_GMI_DBL,30,0.1503049438736978,0.0032921018420631032,0.1490756528430388,0.1515342349043568,0.0024585820613180153
455,E_GMI_DMM,30,0.1298151791157,0.0030751376100735354,0.1286669038607229,0.1309634543706771,0.00229655050995419
455,E_GMI_ISF,30,0.15986217055936133,0.002673338320353656,0.1588639296249107,0.16086041149381197,0.0019964818689012925
456,success_rate,30,0.1446666666666667,0.04569262623174579,0.1276047596271387,0.1617285737061947,0.03412381407905602
456,volume_success_rate,30,0.13059136441624788,0.051474604288866854,0.1113704312875902,0.14981229754490558,0.03844186625731538
456,mean_operational_readiness,30,0.14769786575970112,0.0034264846447564887,0.14641839536584164,0.1489773361535606,0.0025589407877189417
456,D1,30,0.37988110770405714,0.005352567767470918,0.3778824260522699,0.3818797893558444,0.003997363303574486
456,D2,30,0.007014281725766637,0.0018148195462574805,0.006336616970085543,0.0076919464814477305,0.0013553295113621871
456,D3,30,0.015643471535805878,0.005364157931116072,0.013640462045787505,0.01764648102582425,0.004006018980036748
456,D4,30,0.007009524340019079,0.0020721224005647676,0.00623578111953427,0.007783267560503889,0.0015474864409696196
456,D5,30,0.328940943492857,0.008045260221025648,0.3259367939545102,0.33194509303120384,0.006008299076693608
456,SVC,30,0.4499998195166924,1.6711190060803947e-06,0.44999919551060025,0.4500004435227845,1.2480121842470318e-06
456,E_GMI_DBL,30,0.15024487397026115,0.0033005031429947994,0.1490124458422775,0.1514773020982448,0.0024648562559673095
456,E_GMI_DMM,30,0.1297461417825863,0.0030848497317662988,0.1285942399617682,0.13089804360340443,0.0023038036416362286
456,E_GMI_ISF,30,0.1598037533620846,0.0026829741290308284,0.15880191435754126,0.16080559236662795,0.002003678009086659
457,success_rate,30,0.15333333333333332,0.04991947538775328,0.13469309487980133,0.17197357178686531,0.03728047690706401
457,volume_success_rate,30,0.1561306104110591,0.08129554103214476,0.12577435649858634,0.18648686432353187,0.06071250782494553
457,mean_operational_readiness,30,0.1476762052388347,0.003367450185737011,0.1464187786742533,0.14893363180341612,0.0025148531291628064
457,D1,30,0.3797756684009661,0.005295978770633118,0.37779811742787106,0.38175321937406115,0.003955101946190048
457,D2,30,0.007061310189484065,0.001750993838462921,0.006407478344776389,0.007715142034191741,0.0013076636894153516
457,D3,30,0.01571673351517553,0.0053892864406539336,0.013704340885488135,0.017729126144862925,0.004024785259374792
457,D4,30,0.007060999244815959,0.002024800595026282,0.006304926276921694,0.007817072212710226,0.0015121459357885316
457,D5,30,0.328766314843732,0.007976500500278061,0.3257878406070741,0.33174478908038985,0.005956948473315763
457,SVC,30,0.4499998231263586,1.6376966259509827e-06,0.44999921160038836,0.45000043465232886,1.2230519405562628e-06
457,E_GMI_DBL,30,0.15022667291669645,0.003243283469148371,0.14901561096607036,0.15143773486732254,0.0024221239012522026
457,E_GMI_DMM,30,0.12974030274485884,0.003034469781887964,0.12860721310649487,0.13087339238322282,0.002266179276727957
457,E_GMI_ISF,30,0.15979955606709736,0.0026324755768044467,0.15881657353185277,0.16078253860234196,0.0019659650704891983
458,success_rate,30,0.12933333333333336,0.04290593828632448,0.11331199267385549,0.14535467399281124,0.03204268131895575
458,volume_success_rate,30,0.12610717020827197,0.06475714194532071,0.10192645600697386,0.15028788440957008,0.048361428402596225
458,mean_operational_readiness,30,0.14758737960775478,0.0033915624555526666,0.14632094937365306,0.1488538098418565,0.002532860468203472
458,D1,30,0.37977241028498465,0.005318994336738944,0.37778626515826474,0.38175855541170456,0.003972290253439802
458,D2,30,0.0069700435228173966,0.0018872915756372867,0.00626531726662257,0.007674769779012223,0.0014094525123896531
458,D3,30,0.015569478788136503,0.0056078887939993724,0.013475458698200158,0.01766349887807285,0.004188040179872691
458,D4,30,0.006838865911482627,0.0019443563651959257,0.006112831312673795,0.007564900510291459,0.0014520691976176638
458,D5,30,0.32878609953135274,0.008026892072864774,0.3257888087722501,0.3317833902904554,0.005994581518205304
458,SVC,30,0.4499998266638314,1.6049426934333345e-06,0.44999922736838055,0.4500004259592823,1.1985909017461617e-06
458,E_GMI_DBL,30,0.15013669514543643,0.0032672766851187607,0.14891667398072642,0.15135671631014644,0.0024400423294200146
458,E_GMI_DMM,30,0.12963949632070138,0.0030606979645287813,0.1284966129179833,0.13078237972341944,0.0022857668054361443
458,E_GMI_ISF,30,0.15970875232100265,0.00265638296420417,0.15871684262058913,0.16070066202141617,0.0019838194008270182
459,success_rate,30,0.15133333333333335,0.05450297893366635,0.1309815865279049,0.1716850801387618,0.040703493610856914
459,volume_success_rate,30,0.15216966197063528,0.06761577551730914,0.12692151645081395,0.1774178074904566,0.05049629103964264
459,mean_operational_readiness,30,0.14755977915853963,0.0034130986021129574,0.14628530719515015,0.1488342511219291,0.002548943926778941
459,D1,30,0.3797182761663116,0.005282975789117715,0.3777455805863106,0.3816909717463126,0.003945391160002041
459,D2,30,0.006999516007302758,0.0018349203699263448,0.006314345480709818,0.007684686533895698,0.00137034105318588
459,D3,30,0.015451863572732174,0.005429753691594586,0.013424360223205808,0.01747936692225854,0.004055006699052731
459,D4,30,0.006930202053777113,0.002051823711362854,0.006164038488408443,0.0076963656191457825,0.00153232713073734
459,D5,30,0.32869903799257466,0.00798517386658485,0.32571732506771145,0.33168075091743787,0.0059634258497263766
459,SVC,30,0.4499998301305548,1.5728438395813226e-06,0.4499992428210129,0.45000041744009667,1.1746190837236766e-06
459,E_GMI_DBL,30,0.15011074106722652,0.0032887511984133746,0.1488827011874684,0.15133878094698464,0.002456079759516219
459,E_GMI_DMM,30,0.12961490022644473,0.0030839552487288376,0.12846333241108202,0.13076646804180744,0.0023031356307254007
459,E_GMI_ISF,30,0.15968985837233768,0.002680861877268238,0.15868880809556488,0.16069090864911048,0.0020021005535456
460,success_rate,30,0.14333333333333334,0.05067362323688748,0.1244114914449117,0.16225517522175498,0.03784368377684327
460,volume_success_rate,30,0.1498165264049796,0.06623588953917206,0.12508363877742112,0.1745494140325381,0.049465775255116966
460,mean_operational_readiness,30,0.1475184067821883,0.003389333436207498,0.146252808877589,0.1487840046867876,0.0025311958091985953
460,D1,30,0.37958952324504514,0.00527535491974837,0.3776196733444341,0.3815593731456562,0.00393969980122215
460,D2,30,0.007212182673969427,0.0018337137187437057,0.0065274627183330115,0.007896902629605844,0.0013694399112728322
460,D3,30,0.015467242265485622,0.005249732374358048,0.013506959980562656,0.017427524550408587,0.003920564569845931
460,D4,30,0.006824335387110444,0.001999154397724128,0.006077838866673312,0.007570831907547577,0.001492993040874265
460,D5,30,0.3284987503393309,0.007959940028389782,0.32552645988450374,0.33147104079415807,0.0059445809096543775
460,SVC,30,0.44999983352794365,1.5413869627670765e-06,0.4499992579645926,0.4500004090912947,1.1511267020323105e-06
460,E_GMI_DBL,30,0.150072945427474,0.0032654323442854456,0.14885361295094943,0.1512922779039986,0.002438664953049148
460,E_GMI_DMM,30,0.12958547361830436,0.0030597560849949823,0.1284429419191843,0.13072800531742443,0.002285063398240129
460,E_GMI_ISF,30,0.15966851510104965,0.0026594938756920885,0.15867544376719564,0.16066158643490366,0.0019861426677080184
461,success_rate,30,0.1366666666666667,0.05967344082780785,0.11438423766009188,0.15894909567324148,0.0445648580131496
461,volume_success_rate,30,0.13315992047590638,0.06772102666040282,0.10787247353335308,0.1584473674184597,0.05057489388510661
461,mean_operational_readiness,30,0.14741009826004028,0.003361425202633599,0.14615492146112355,0.14866527505895702,0.0025103535978334506
461,D1,30,0.37945834374589676,0.005196450985206741,0.37751795705865787,0.38139873043313566,0.0038807733744777423
461,D2,30,0.007071180101979334,0.0018664814819372082,0.006374224462478628,0.0077681357414800395,0.001393911279001412
461,D3,30,0.015491449072356885,0.005103992022851274,0.013585587129059832,0.01739731101565394,0.0038117238865941075
461,D4,30,0.006730686713295217,0.0018931698644822676,0.006023765467972037,0.007437607958618396,0.0014138424906463582
461,D5,30,0.3282988316666732,0.007843109070795317,0.3253701666083751,0.33122749672497126,0.005857330116596181
461,SVC,30,0.4499998368573847,1.5105592235078445e-06,0.4499992728053007,0.4500004009094687,1.1281041679887587e-06
461,E_GMI_DBL,30,0.14996807386400146,0.0032400275932566868,0.14875822767741384,0.15117792005058908,0.0024196923731752474
461,E_GMI_DMM,30,0.12948963029878455,0.0030360467423168626,0.128355951813719,0.1306233087838501,0.002267356970131108
461,E_GMI_ISF,30,0.15958019877911145,0.002642359268904752,0.15859352561258278,0.16056687194564012,0.0019733463330573616
462,success_rate,30,0.13733333333333336,0.045404946816424076,0.12037884755290545,0.15428781911376127,0.0339089715608558
462,volume_success_rate,30,0.13022651068479252,0.06309743080862207,0.10666554280718343,0.1537874785624016,0.047121935755218156
462,mean_operational_readiness,30,0.14735300215232833,0.0033885488064673516,0.14608769723328907,0.14861830707136758,0.002530609838078488
462,D1,30,0.3793242404270095,0.005264196009922196,0.37735855733180707,0.38128992352221197,0.003931366190404903
462,D2,30,0.007122713435312665,0.001798951943617498,0.00645097373983298,0.007794453130792351,0.00134347939095937
462,D3,30,0.015502934238949795,0.005112134403820228,0.013594031880631111,0.017411836597268478,0.0038178047166373672
462,D4,30,0.006724806084607275,0.0018962995083736933,0.00601671621104917,0.00743289595816538,0.0014161797471162099
462,D5,30,0.3280903165757624,0.00793272360003166,0.32512818890230477,0.33105244424922,0.005924255346915258
462,SVC,30,0.4499998401202371,1.4803480390464794e-06,0.44999928734919475,0.4500003928912794,1.1055420846355494e-06
462,E_GMI_DBL,30,0.1499146983448907,0.0032649895915691507,0.14869553119494747,0.15113386549483396,0.0024383342998864858
462,E_GMI_DMM,30,0.12944687512605765,0.003053907465336945,0.12830652733740947,0.13058722291470584,0.0022806955772963792
462,E_GMI_ISF,30,0.15954395450677575,0.0026553022709116412,0.1585524483438696,0.16053546066968188,0.001983012325812251
463,success_rate,30,0.14333333333333334,0.055852844420719146,0.1224775384712414,0.16418912819542528,0.04171158972418386
463,volume_success_rate,30,0.14960543324186343,0.07419795873798433,0.1218994601141758,0.17731140636955106,0.055411946255375266
463,mean_operational_readiness,30,0.1472915287019637,0.0033117505747237456,0.14605490071394966,0.1485281566899777,0.0024732559760280216
463,D1,30,0.37923114288849746,0.005235495902958912,0.3772761765893607,0.38118610918763424,0.003909932598273495
463,D2,30,0.007071057175057295,0.0017830246638736752,0.006405264823575817,0.007736849526538774,0.0013315847029629574
463,D3,30,0.015408871842846616,0.0047515691764600946,0.013634606753125786,0.01718313693256745,0.0035485301794416606
463,D4,30,0.006792806084607274,0.0019985932936842092,0.006046519083862006,0.007539093085352541,0.0014925740014905345
463,D5,30,0.3279537655188098,0.007876313753093922,0.3250127016283723,0.33089482940924725,0.005882127780874984
463,SVC,30,0.44999984331783227,1.4507410782584406e-06,0.4499993016022108,0.45000038503345374,1.0834312429375292e-06
463,E_GMI_DBL,30,0.14985539757044805,0.003188528874203941,0.14866478132158992,0.15104601381930619,0.002381232497716294
463,E_GMI_DMM,30,0.12939206131363487,0.0029576038955090784,0.12828767386895212,0.13049644875831762,0.002208774889365504
463,E_GMI_ISF,30,0.15949613648186597,0.0025779407220680992,0.15853351759604714,0.1604587553676848,0.001925237771637671
464,success_rate,30,0.13533333333333336,0.0537384042557464,0.11526708340465006,0.15539958326201667,0.040132499857366596
464,volume_success_rate,30,0.14725258816909986,0.09855810092110644,0.11045038845793459,0.18405478788026514,0.07360439942233056
464,mean_operational_readiness,30,0.1472075680729523,0.0032973867084902346,0.14597630364073744,0.14843883250516715,0.002462528864429691
464,D1,30,0.37913174954252093,0.0052471519254446266,0.37717243081305785,0.381091068271984,0.003918637458926207
464,D2,30,0.0070437905083906285,0.001874945740603445,0.006343674262760841,0.007743906754020416,0.0014002324912595736
464,D3,30,0.015264438659097166,0.004704998724545394,0.013507563261912882,0.017021314056281447,0.0035137507943685665
464,D4,30,0.00679057243231193,0.0020631135434612357,0.0060201931743547555,0.007560951690269105,0.0015407585159143485
464,D5,30,0.3278072892224408,0.007900189779664347,0.3248573098771605,0.3307572685677211,0.005899958690560577
464,SVC,30,0.4499998464514757,1.4217262567072922e-06,0.4499993155701667,0.45000037733278475,1.0617626180892492e-06
464,E_GMI_DBL,30,0.1497737910889563,0.003173823840738201,0.14858866578983548,0.15095891638807712,0.0023702505982416133
464,E_GMI_DMM,30,0.12931200892101757,0.0029397340026726436,0.12821429420398317,0.13040972363805198,0.002195429434068835
464,E_GMI_ISF,30,0.1594268237958558,0.002565030066518363,0.1584690258280488,0.16038462176366278,0.0019155959356139882
465,success_rate,30,0.14333333333333334,0.055852844420719146,0.1224775384712414,0.16418912819542528,0.04171158972418386
465,volume_success_rate,30,0.14548607045491568,0.0727296557006153,0.11832837069200221,0.17264377021782917,0.05431539952582695
465,mean_operational_readiness,30,0.1471445048733693,0.003277243310284299,0.1459207621096597,0.1483682476370789,0.0024474855274191744
465,D1,30,0.3790492467209074,0.005256397677557021,0.37708647557086655,0.38101201787094824,0.003925542300081631
465,D2,30,0.006877159030023898,0.001965074024625013,0.0061433883300449806,0.007610929730002816,0.0014675413999578348
465,D3,30,0.015398379622337593,0.004485042749859496,0.013723637135917633,0.01707312210875755,0.003349484972839919
465,D4,30,0.00672748825041711,0.00189422661889511,0.006020172406511129,0.007434804094323091,0.0014146316878119612
465,D5,30,0.32767025074316053,0.007904301838218924,0.32471873592998124,0.3306217655563398,0.005903029626358552
465,SVC,30,0.4499998495224462,1.393291731558754e-06,0.44999932925876335,0.45000036978612906,1.040527365716716e-06
465,E_GMI_DBL,30,0.14971345467225664,0.0031530643148252623,0.1485360811075079,0.15089082823700536,0.002354747129497453
465,E_GMI_DMM,30,0.12926235469823644,0.002905494048865162,0.12817742539007604,0.13034728400639684,0.00216985861632078
465,E_GMI_ISF,30,0.15937746475129788,0.0025391118300886395,0.1584293448120277,0.16032558469056807,0.0018962398785403755
466,success_rate,30,0.14133333333333337,0.050904463142401296,0.12232529440758422,0.16034137225908252,0.038016077851498305
466,volume_success_rate,30,0.13955507271140422,0.06447280972469181,0.11548052990616699,0.16362961551664143,0.04814908561047445
466,mean_operational_readiness,30,0.14701135128215703,0.0032500753926777686,0.14579775318560467,0.1482249493787094,0.00242719619310474
466,D1,30,0.3789533505269056,0.005279791478827017,0.37698184398790846,0.38092485706590273,0.003943013077994263
466,D2,30,0.006794696440122977,0.0017765803310158409,0.0061313104420779255,0.007458082438168029,0.001326771996090103
466,D3,30,0.014964882028018411,0.004529493134285779,0.01327354149527242,0.016656222560764402,0.0033826810654919806
466,D4,30,0.006820021787250925,0.001900936217962953,0.006110200537877825,0.007529843036624025,0.0014196424987461993
466,D5,30,0.3275238056284871,0.007951556840579826,0.32455464550743374,0.33049296574954046,0.005938320242106712
466,SVC,30,0.4499998525319972,1.3654258969228934e-06,0.449999342673588,0.4500003623904064,1.0197168183988824e-06
466,E_GMI_DBL,30,0.1495828285270779,0.0031246587538816106,0.1484160617731036,0.15074959528105222,0.0023335335079486216
466,E_GMI_DMM,30,0.1291235095592819,0.0028737824543872484,0.12805042155510593,0.13019659756345786,0.0021461760083519056
466,E_GMI_ISF,30,0.15925895597250808,0.0025070641397154465,0.15832280283749217,0.160195109107524,0.001872306270031828
467,success_rate,30,0.13866666666666666,0.05063277753510606,0.1197600768139504,0.15757325651938292,0.03781317970543253
467,volume_success_rate,30,0.1263446715431299,0.0593432397039104,0.10418554166258281,0.14850380142367697,0.044318259761094145
467,mean_operational_readiness,30,0.1469005859017497,0.003239891911488492,0.14569079037956698,0.14811038142393243,0.002419591044365467
467,D1,30,0.3788321071994974,0.0053182772301136666,0.3768462298447921,0.3808179845542027,0.003971754709410625
467,D2,30,0.0067221157887669275,0.0016341222405024348,0.0061119245159504225,0.0073323070615834325,0.0012203825456330096
467,D3,30,0.014847314816294898,0.004476553362013049,0.013175742319394121,0.016518887313195674,0.0033431449938015534
467,D4,30,0.006760052610364432,0.0016696744044743762,0.006136585941345774,0.007383519279383089,0.001246933338037316
467,D5,30,0.3273413390938248,0.00800363440356727,0.3243527328911645,0.3303299452964851,0.005977212405320547
467,SVC,30,0.44999985548135724,1.3381173789892516e-06,0.44999935582011624,0.45000035514259823,9.993224820345013e-07
467,E_GMI_DBL,30,0.14947512430703336,0.003113227979008743,0.14831262587454447,0.15063762273952225,0.002324996864977763
467,E_GMI_DMM,30,0.12901901456309275,0.0028520423672019823,0.12795404444088543,0.13008398468530008,0.002129940244414637
467,E_GMI_ISF,30,0.15916643754050297,0.002488011110274667,0.15823739892360408,0.16009547615740186,0.0018580772337977887
468,success_rate,30,0.142,0.04678638174983592,0.12452967793790409,0.15947032206209588,0.0349406441241918
468,volume_success_rate,30,0.1496397228514879,0.07937854115013886,0.1199992884591207,0.17928015724385513,0.059280868784734424
468,mean_operational_readiness,30,0.1468375635429247,0.0032121934205588715,0.14563811080723404,0.14803701627861537,0.002398905471381349
468,D1,30,0.3787307404015274,0.005266695605481486,0.37676412394200365,0.3806973568610511,0.003933232919047408
468,D2,30,0.0067821157887669285,0.001636947278825481,0.006170869629304021,0.007393361948229836,0.001222492318925814
468,D3,30,0.014838891017794427,0.0044497904441242,0.0131773119586709,0.016500470076917954,0.003323158118247054
468,D4,30,0.006649378568368691,0.001710402388072773,0.006010703820336609,0.007288053316400773,0.0012773494960641651
468,D5,30,0.327186691938166,0.007912558044982044,0.32423209420671506,0.330141289669617,0.005909195462901938
468,SVC,30,0.4499998583717302,1.3113550314252928e-06,0.449999368703714,0.45000034803974637,9.793360324056307e-07
468,E_GMI_DBL,30,0.14941476596609277,0.0030867773598695194,0.14826214435711152,0.150567387575074,0.0023052432179624886
468,E_GMI_DMM,30,0.12896378620798113,0.0028317689005148074,0.12790638632264817,0.1300211860933141,0.0021147997706659327
468,E_GMI_ISF,30,0.15911888018628112,0.002468490223984642,0.15819713078811787,0.16004062958444437,0.0018434987963264838
469,success_rate,30,0.14333333333333337,0.04204540512296229,0.12763332103793879,0.15903334562872795,0.03140002459078914
469,volume_success_rate,30,0.1489351968326899,0.06069844721761627,0.12627002414994437,0.17160036951543545,0.045330345365491055
469,mean_operational_readiness,30,0.1467903180887074,0.003230250448828469,0.14558412274784924,0.14799651342956557,0.0024123906817163135
469,D1,30,0.37868489112947723,0.0052504891469911524,0.37672432626100893,0.3806454559979455,0.003921129736936595
469,D2,30,0.0069127824554335955,0.0018115552398716513,0.006236336611789229,0.007589228299077962,0.0013528916872887326
469,D3,30,0.014644158270832163,0.004560889313027403,0.012941094212273296,0.01634722232939103,0.0034061281171177335
469,D4,30,0.006585951727367433,0.0016622176068934562,0.005965269472326054,0.007206633982408813,0.0012413645100827588
469,D5,30,0.32712380686042675,0.007903810700528775,0.32417247544107497,0.3300751382797785,0.005902662838703562
469,SVC,30,0.4499998612042956,1.2851279307775865e-06,0.44999938132963974,0.4500003410789514,9.597493117431788e-07
469,E_GMI_DBL,30,0.14936837230216,0.0031062555474714805,0.14820847741839524,0.15052826718592474,0.002319789767529484
469,E_GMI_DMM,30,0.1289115967278435,0.002857471845073315,0.12784459920527963,0.12997859425040736,0.0021339950451277324
469,E_GMI_ISF,30,0.15907792352309433,0.0024922491532230018,0.15814730239495067,0.16000854465123798,0.0018612422562872938
470,success_rate,30,0.13466666666666666,0.051710956174738705,0.11535747829339006,0.15397585503994324,0.03861837674655318
470,volume_success_rate,30,0.1372168266266263,0.07240676375211459,0.11017969669879277,0.16425395655445982,0.054074259855667065
470,mean_operational_readiness,30,0.1467101220471338,0.0032313168542535925,0.14550352850394563,0.14791671559032196,0.0024131870863763403
470,D1,30,0.3785680347958389,0.005237267438956841,0.37661240699428905,0.38052366259738873,0.003911255603099724
470,D2,30,0.006595782455433597,0.0017392897166232278,0.005946321001646227,0.007245243909220967,0.0012989229075747396
470,D3,30,0.014628951939640271,0.004471200799384208,0.012959378122472486,0.016298525756808055,0.0033391476343355704
470,D4,30,0.006806085526864125,0.0016354177442553886,0.006195410504996075,0.007416760548732176,0.0012213500437361017
470,D5,30,0.32695175551789196,0.007853357173307648,0.32401926375522566,0.32988424728055826,0.00586498352533264
470,SVC,30,0.4499998639802096,1.2594253721763693e-06,0.4499993937030468,0.45000033425737235,9.405543255190205e-07
470,E_GMI_DBL,30,0.1492909360110311,0.0031077214967199333,0.1481304937328208,0.1504513782892414,0.0023208845564205807
470,E_GMI_DMM,30,0.1288466220897421,0.002858981534652915,0.1277790608398246,0.1299141833396596,0.0021351224998349774
470,E_GMI_ISF,30,0.15901493289336555,0.002492919120254751,0.15808406159542082,0.15994580419131027,0.0018617425958894554
471,success_rate,30,0.13466666666666668,0.0396304770680808,0.11986840332679416,0.1494649300065392,0.029596526679745046
471,volume_success_rate,30,0.1399112715692127,0.07051815768825145,0.11357935873554423,0.1662431844028812,0.052663825667336954
471,mean_operational_readiness,30,0.14659244089253853,0.003166919703371162,0.1454098936406796,0.14777498814439746,0.0023650945037178668
471,D1,30,0.3785433032227399,0.0051968659541129425,0.37660276158356487,0.3804838448619149,0.0038810832783500214
471,D2,30,0.006496086593662457,0.0015371927003982795,0.005922089405953984,0.007070083781370929,0.0011479943754169456
471,D3,30,0.014406371833148244,0.004579365774201501,0.012696408550601397,0.01611633511569509,0.003419926565093695
471,D4,30,0.006591952193530791,0.001558085569927447,0.0060101534801256405,0.007173750906935942,0.0011635974268103008
471,D5,30,0.3269244906196113,0.00781840713124891,0.3240050494171297,0.32984393182209293,0.005838882404963268
471,SVC,30,0.44999986670060543,1.2342368647249127e-06,0.44999940582898595,0.4500003275722249,9.217432390027184e-07
471,E_GMI_DBL,30,0.149173381522695,0.0030429684960068537,0.14803711841232448,0.1503096446330655,0.0022725262207410495
471,E_GMI_DMM,30,0.12871744162462098,0.002791484179938031,0.12767508430116897,0.129759798948073,0.0020847146469040257
471,E_GMI_ISF,30,0.158899978500638,0.002429797814042298,0.15799267708579318,0.15980727991548282,0.0018146028296896213
472,success_rate,30,0.134,0.0400516907387751,0.11904445289060384,0.14895554710939618,0.029911094218792355
472,volume_success_rate,30,0.13035825182220795,0.04392496375931814,0.11395640079760141,0.14676010284681448,0.03280370204921307
472,mean_operational_readiness,30,0.14653385584671463,0.0031664099644426054,0.14535149893449978,0.1477162127589295,0.0023647138244297316
472,D1,30,0.37843533021129344,0.005169755872461941,0.37650491164297495,0.38036574877961193,0.0038608371366370274
472,D2,30,0.00658701999001016,0.0015354591536014585,0.006013670119313978,0.007160369860706343,0.0011466997413923652
472,D3,30,0.014293975068970241,0.0044502608331518055,0.012632220363697143,0.01595572977424334,0.003323509410546197
472,D4,30,0.006581146678894301,0.0015682854308503758,0.00599553927482645,0.007166754082962153,0.001171214808135702
472,D5,30,0.32677180728440486,0.007781010217235881,0.3238663303191115,0.3296772842496982,0.005810953930586708
472,SVC,30,0.44999986936659336,1.2095521274498947e-06,0.44999941771240626,0.45000032102078047,9.033083742372121e-07
472,E_GMI_DBL,30,0.14911703199305906,0.003041837666578383,0.14798119114133676,0.15025287284478137,0.0022716817034446144
472,E_GMI_DMM,30,0.1286641998045248,0.0027911991940500554,0.12762194889655223,0.12970645071249734,0.0020845018159451065
472,E_GMI_ISF,30,0.15885666205493348,0.0024284419179343357,0.1579498669400162,0.15976345716985077,0.0018135902298345818
473,success_rate,30,0.13333333333333333,0.05101273223985078,0.11428486606217528,0.15238180060449139,0.03809693454231611
473,volume_success_rate,30,0.1361480490039994,0.07359046762170726,0.10866891678715566,0.16362718122084316,0.05495826443368749
473,mean_operational_readiness,30,0.14645070708315486,0.0031035571210993747,0.14529181980835704,0.14760959435795268,0.002317774549595616
473,D1,30,0.37836272770243273,0.005115827207773191,0.37645244642845616,0.3802730089764093,0.003820562547953129
473,D2,30,0.006502276416594438,0.001516380425682461,0.005936050659984747,0.007068502173204129,0.0011324515132193815
473,D3,30,0.014247074231557338,0.004361347151967587,0.01261852044048018,0.015875628022634494,0.003257107582154316
473,D4,30,0.006463755854032925,0.0015880930090719553,0.00587075217870282,0.00705675952936303,0.0011860073506602098
