code,scenario,seed,framework,E_GMI,recommended_threshold,framework_ranking,evaluation_basis,network_edge_count,network_density,success_rate,volume_success_rate,mean_operational_readiness,D1,D2,D3,D4,D5,SVC
P1,baseline,9011,ISF,0.1535787910005478,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.13879999999999998,0.12919540229885057,0.14056207878741606,0.36878613704803165,0.006336405287642494,0.008016280717146012,0.006432000000000004,0.3132395708842602,0.4500002633786121
P1,baseline,9012,DBL,0.1449131361044312,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1272,0.13204999999999997,0.14395423075437846,0.37492718658654567,0.006013819796360912,0.009977997179991583,0.005844000000000001,0.32300815020899415,0.4500000211259855
P1,baseline,9012,DMM,0.1246128345543485,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1272,0.13204999999999997,0.14395423075437846,0.37492718658654567,0.006013819796360912,0.009977997179991583,0.005844000000000001,0.32300815020899415,0.4500000211259855
P1,baseline,9012,ISF,0.1553449773802125,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1272,0.13204999999999997,0.14395423075437846,0.37492718658654567,0.006013819796360912,0.009977997179991583,0.005844000000000001,0.32300815020899415,0.4500000211259855
P1,baseline,9013,DBL,0.14959152211974874,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1376,0.13646398503274088,0.148875572978415,0.3805175162900223,0.006229600000000004,0.020524258809703707,0.006060800000000002,0.3310456897923491,0.4500000021637402
P1,baseline,9013,DMM,0.12922560994858426,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1376,0.13646398503274088,0.148875572978415,0.3805175162900223,0.006229600000000004,0.020524258809703707,0.006060800000000002,0.3310456897923491,0.4500000021637402
P1,baseline,9013,ISF,0.15928693137361766,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1376,0.13646398503274088,0.148875572978415,0.3805175162900223,0.006229600000000004,0.020524258809703707,0.006060800000000002,0.3310456897923491,0.4500000021637402
P1,baseline,9014,DBL,0.14391688995451582,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.12879999999999997,0.12413965087281793,0.14298592664305754,0.3735889635986306,0.006069600000000004,0.008897544130181706,0.005949819292958117,0.3204237061935173,0.44999998516823164
P1,baseline,9014,DMM,0.12377486398950945,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.12879999999999997,0.12413965087281793,0.14298592664305754,0.3735889635986306,0.006069600000000004,0.008897544130181706,0.005949819292958117,0.3204237061935173,0.44999998516823164
P1,baseline,9014,ISF,0.15461633035112857,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.12879999999999997,0.12413965087281793,0.14298592664305754,0.3735889635986306,0.006069600000000004,0.008897544130181706,0.005949819292958117,0.3204237061935173,0.44999998516823164
P1,baseline,9015,DBL,0.14542876561783338,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.13879999999999998,0.14123115577889447,0.14430474250654646,0.37537932349595626,0.005167200000000003,0.013850623694179371,0.005730621654899351,0.3213959436876973,0.4500002838149036
